"Lat","Year","Month","WeekID","TIMESTAMP_START","Tem","Pre","LE","ustar","Hs","U","VPD","ETlv_mmday","ETlv_inweek","Rn","Gs","Gsref","PETpm_mmday","PETpm_inweek","PETpt_mmday","PETpt_inweek","ETpm_mmday","ETpm_inweek"
40.0062,"2000","05","05",2000-05-25,19.1021041666667,0.0625475,60.8498498498498,0.308444444444444,33.8078078078078,4.37869047619048,0.0790854166666667,2.14202211934984,0.590319875871624,91.8660714285714,0.0409980100039797,NA,NA,NA,2.76810677108022,0.762862545041997,2.14202211934984,0.590319875871624
40.0062,"2000","06","06",2000-06-01,20.3092291666667,0.0177217916666667,72.0630630630631,0.308816265060241,60.1411411411411,4.01547619047619,0.0737002976190476,2.53972731999221,0.699923452116654,129.276785714286,0.0511924751218832,NA,NA,NA,3.97944138362216,1.09669425091243,2.53972731999221,0.699923452116654
40.0062,"2000","06","06",2000-06-08,20.8645863095238,0.00333586666666667,74.0059523809524,0.353855855855856,54.6517857142857,4.36544642857143,0.0980508928571429,2.60961132520553,0.719182785113392,127.488095238095,0.0391549468518855,NA,NA,NA,3.96168754154414,1.09180146957415,2.60961132520553,0.719182785113392
40.0062,"2000","06","06",2000-06-15,21.4291726190476,0.0225171,90.1705685618729,0.320657627118644,37.6254180602007,3.95505952380952,0.0511526785714286,3.18136003234854,0.876751011314935,110.3125,0.103528779100927,NA,NA,NA,3.46030135578108,0.953624450639708,3.18136003234854,0.876751011314935
40.0062,"2000","06","06",2000-06-22,22.2416696428571,0.0350266,95.7738853503185,0.31404347826087,35.8170347003155,3.77666666666667,0.0436291666666667,3.38173100179433,0.931971246784501,123.395833333333,0.12691429944471,NA,NA,NA,3.92183258448654,1.08081784195865,3.38173100179433,0.931971246784501
40.0062,"2000","06","06",2000-06-29,20.6827380952381,0.0050038,94.3452380952381,0.237352941176471,37.1636904761905,2.5897619047619,0.0541657738095238,3.32622989360229,0.916675696377855,131.3125,0.0943320166530061,NA,NA,NA,4.06800887524735,1.12110256592942,3.32622989360229,0.916675696377855
40.0062,"2000","07","07",2000-07-06,23.8991071428571,0.00792268333333333,101.103333333333,0.239468085106383,28.2113095238095,2.7797619047619,0.0401008928571429,3.57569021900711,0.985424467456169,138.005952380952,0.138000403631601,NA,NA,NA,4.49899222812979,1.23987726815029,3.57569021900711,0.985424467456169
40.0062,"2000","07","07",2000-07-13,23.3327380952381,0.011884025,110.520547945205,0.225981538461538,18.547619047619,2.45151785714286,0.0459407738095238,3.90658496035103,1.07661574922314,139.860119047619,0.140940252470386,NA,NA,NA,4.52095757596302,1.24593069835965,3.90658496035103,1.07661574922314
40.0062,"2000","07","07",2000-07-20,19.3636964285714,0,110.060975609756,0.224273846153846,35.5878787878788,2.57238095238095,0.0503065476190476,3.8753261021753,1.06800112049849,144.136904761905,0.118593925726387,NA,NA,NA,4.36368309887979,1.20258742522028,3.8753261021753,1.06800112049849
40.0062,"2000","07","07",2000-07-27,21.4735148809524,0,93.9395770392749,0.181760124610592,29.4434523809524,2.17776785714286,0.0504806547619048,3.31447980077347,0.91343748829516,125.026785714286,0.100717491035078,NA,NA,NA,3.92471788168551,1.08161300101371,3.31447980077347,0.91343748829516
40.0062,"2000","08","08",2000-08-03,21.7056636904762,0,103.059523809524,0.264,10.2380952380952,3.03175595238095,0.0367116071428571,3.63708252778841,1.00234357383321,115.127976190476,0.297991036157687,NA,NA,NA,3.62770388991726,0.999758915022297,3.63708252778841,1.00234357383321
40.0062,"2000","08","08",2000-08-10,22.9431607142857,0,109.794642857143,0.210283536585366,14.5238095238095,2.36372023809524,0.0589672619047619,3.87945101201147,1.06913790440024,131.666666666667,0.111913187314977,NA,NA,NA,4.23085425183176,1.16598112326231,3.87945101201147,1.06913790440024
40.0062,"2000","08","08",2000-08-17,22.230068452381,0,113.160714285714,0.2865,22.8928571428571,3.07818452380952,0.0727806547619048,3.99560658263756,1.10114921810909,136.193452380952,0.0952094127687445,NA,NA,NA,4.32777619211561,1.19269184078514,3.99560658263756,1.10114921810909
40.0062,"2000","08","08",2000-08-24,22.2708363095238,0,84.696875,0.24226875,10.0243161094225,2.7522619047619,0.0503776785714286,2.99069201462866,0.824204812311512,92.9255952380952,0.127853754579124,NA,NA,NA,2.95477786613238,0.814307232127421,2.99069201462866,0.824204812311512
40.0062,"2000","08","08",2000-08-31,26.186625,0,102.662337662338,0.174818181818182,30.7142857142857,2.55544642857143,0.0930488095238095,3.63895707861822,1.00286018129639,122.125,0.0610338874256562,NA,NA,NA,4.11160016701097,1.13311589002655,3.63895707861822,1.00286018129639
40.0062,"2000","09","09",2000-09-07,21.4232142857143,0,49.1557632398754,0.34447619047619,48.0591900311526,3.73919642857143,0.0575991071428571,1.73428287272368,0.477951016893919,90.5505952380952,0.0425578002750408,NA,NA,NA,2.84012839477184,0.78271098431517,1.73428287272368,0.477951016893919
40.0062,"2000","09","09",2000-09-14,18.008630952381,0,52.6596385542169,0.298381381381381,53.7767857142857,2.9789880952381,0.0777413690476191,1.85174383972457,0.510322084789693,89.6488095238095,0.0356214217305117,NA,NA,NA,2.64698307722206,0.729482066251628,1.85174383972457,0.510322084789693
40.0062,"2000","09","09",2000-09-21,17.8583422619048,0.0158453666666667,42.0933734939759,0.377593373493976,41.375,3.89672619047619,0.07155,1.47997162710925,0.407865380715039,64.1458333333333,0.0312381366465716,NA,NA,NA,1.88855869586214,0.520467890992647,1.47997162710925,0.407865380715039
40.0062,"2000","09","09",2000-09-28,14.2285744047619,0.019389725,39.6644736842105,0.313301538461538,40.2827380952381,3.32892857142857,0.0626229166666667,1.38967566053962,0.382980715288114,68.4196428571429,0.0328619159758372,NA,NA,NA,1.86883308272585,0.515031709268416,1.38967566053962,0.382980715288113
40.0062,"2000","10","10",2000-10-05,11.6446458333333,0.0310660791666667,29.6466165413534,0.37258865248227,35.4748201438849,4.12315476190476,0.0388901785714286,1.03610194199961,0.285539334195672,49.0386904761905,0.0398717247527319,NA,NA,NA,1.26058491411933,0.347404596482146,1.03610194199961,0.285539334195672
40.0062,"2000","10","10",2000-10-12,12.4535833333333,0.00917363333333333,NA,NA,NA,2.66142857142857,0.0680848214285714,NA,NA,61.4375,NA,NA,NA,NA,1.61071593229693,0.44389720378171,NA,NA
40.0062,"2000","10","10",2000-10-19,14.0720238095238,0.00291888333333333,NA,NA,NA,2.405625,0.0389794642857143,NA,NA,45.2053571428571,NA,NA,NA,NA,1.2304416426797,0.339097412306097,NA,NA
40.0062,"2000","10","10",2000-10-26,16.412806547619,0,23.9389671361502,0.241981042654028,19.112676056338,3.5446130952381,0.0386839285714286,0.840496563951051,0.23163244805927,38.3541666666667,0.0325808236607652,NA,NA,NA,1.09746897280531,0.302451474215415,0.840496563951051,0.23163244805927
40.0062,"2000","11","11",2000-11-02,13.1657976190476,0.000416983333333333,21.9516616314199,0.202704545454545,20.3630952380952,3.64598214285714,0.0610497023809524,0.76830349533969,0.211736760280665,32.9375,0.018800027664556,NA,NA,NA,0.878164824273362,0.242013443921496,0.76830349533969,0.211736760280665
40.0062,"2000","11","11",2000-11-09,5.92202976190476,0.0352350916666667,31.1238938053097,0.291030674846626,15.1666666666667,4.39863095238095,0.0139919642857143,1.08175583790249,0.298121091367548,24.4047619047619,0.185569781676929,NA,NA,NA,0.535161828527155,0.147485248323799,1.08175583790249,0.298121091367548
40.0062,"2000","11","11",2000-11-16,-0.148511904761905,0.00166793333333333,32.4133333333333,0.354594017094017,22.5744680851064,5.77684523809524,0.0110473214285714,1.12004604494027,0.308673489525088,9.04761904761905,0.315807209505085,NA,NA,NA,0.160743256146443,0.0442992339613983,1.12004604494027,0.308673489525088
40.0062,"2000","11","11",2000-11-23,-1.73541666666667,0.0133434666666667,11.9838709677419,0.367263157894737,22.3684210526316,4.74357142857143,0.0131041666666667,0.413477745036483,0.113950331754604,5.82142857142857,0.0553312282986263,NA,NA,NA,0.0971287433826626,0.026767710388828,0.413477745036483,0.113950331754604
40.0062,"2000","11","11",2000-11-30,-0.521130952380952,0.00166793333333333,11.253164556962,0.302506329113924,0.417721518987342,4.19315476190476,0.00391547619047619,0.388716032413632,0.107126251372873,0.663690476190476,-0.174416055165896,NA,NA,NA,0.0116222147046308,0.00320296615044921,0.388716032413632,0.107126251372873
40.0062,"2000","12","12",2000-12-07,-2.93779761904762,0,4.16666666666667,0.132857142857143,4.88888888888889,4.38928571428571,0.00879047619047619,0.143597376785819,0.0395740010684039,5.28273809523809,0.0232506597815763,NA,NA,NA,0.0838551284670101,0.0231096348542233,0.143597376785819,0.0395740010684039
40.0062,"2000","12","12",2000-12-14,-7.94970238095238,0.0160538583333333,0.538461538461538,0.231525,11.3243243243243,5.76607142857143,0.00119880952380952,0.0184691020727404,0.00508989984022652,-8.61011904761905,0.0289495645813715,NA,NA,NA,-0.108670302847325,-0.0299484487616943,0.0184691020727404,0.00508989984022652
40.0062,"2000","12","12",2000-12-21,-13.2738095238095,0,0.19620253164557,0.269423076923077,17.810650887574,6.04267857142857,0.00310744047619048,0.00669593192070647,0.00184533187802749,-19.3958333333333,0.00334019247007362,NA,NA,NA,-0.18456531212894,-0.0508643543696146,0.00669593192070646,0.00184533187802749
40.0062,"2000","12","12",2000-12-28,-10.2422619047619,0,0.0588235294117647,0.159147619047619,7.80894308943089,3.63616071428571,0.00247529761904762,0.00201326111668322,0.000554834631146728,-6.23511904761905,0.00115492117062351,NA,NA,NA,-0.0700293038204418,-0.0192993758398756,0.00201326111668322,0.000554834631146728
